date,visitors_pool_total,sportbad_closed,freizeitbad_closed,sauna_closed,kursbecken_closed,event,price_adult_90min,price_adult_max,price_reduced_90min,price_reduced_max,sloop_dummy,sloop_days_since_opening,school_holiday,bank_holiday,yr,month,day,air_humidity_UniOS,air_pressure_UniOS,global_solar_radiation_UniOS,temperature_UniOS,wind_speed_avg_UniOS,wind_speed_max_UniOS,wind_direction_category_UniOS,air_humidity_DWD,air_temperature_daily_max_DWD,air_temperature_daily_mean_DWD,air_temperature_daily_min_DWD,precipitation_DWD,snow_height_DWD,sunshine_hours_DWD,wind_speed_max_DWD
2005-07-27,1948,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,7.0,27,NA,NA,NA,NA,NA,NA,NA,88,25.2,17.7,12.4,3.7,0,2.1,6.5
2005-07-28,2579,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,7.0,28,NA,NA,NA,NA,NA,NA,NA,77,30.9,23.4,17.5,0.3,0,9.2,8.8
2005-07-29,1990,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,7.0,29,NA,NA,NA,NA,NA,NA,NA,81,28.6,21.8,18.0,6.5,0,6.4,11.1
2005-07-30,1612,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,7.0,30,NA,NA,NA,NA,NA,NA,NA,82,22.9,18.0,13.1,5.8,0,5.2,10.1
2005-07-31,2408,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,7.0,31,NA,NA,NA,NA,NA,NA,NA,84,19.7,15.3,13.1,4.7,0,1.8,11.9
2005-08-01,1513,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,8.0,1,NA,NA,NA,NA,NA,NA,NA,74,19.4,15.0,11.0,0.0,0,0.7,7.5
2005-08-02,1877,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,8.0,2,NA,NA,NA,NA,NA,NA,NA,78,19.9,14.3,9.0,0.0,0,4.6,4.4
2005-08-03,1999,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,8.0,3,NA,NA,NA,NA,NA,NA,NA,80,23.6,16.4,12.2,2.9,0,6.2,12.6
2005-08-04,1950,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,8.0,4,NA,NA,NA,NA,NA,NA,NA,79,20.6,15.4,11.2,2.1,0,7.8,12.3
2005-08-05,1785,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,8.0,5,NA,NA,NA,NA,NA,NA,NA,85,20.2,14.8,10.7,6.9,0,0.5,10.5
2005-08-06,1920,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,8.0,6,NA,NA,NA,NA,NA,NA,NA,91,17.5,12.3,9.4,5.5,0,4.5,11.9
2005-08-07,2623,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,8.0,7,NA,NA,NA,NA,NA,NA,NA,88,17.3,12.1,9.3,3.1,0,4.8,10.9
2005-08-08,1888,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,8.0,8,NA,NA,NA,NA,NA,NA,NA,89,19.8,13.8,11.0,1.8,0,2.1,9.7
2005-08-09,2328,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,8.0,9,NA,NA,NA,NA,NA,NA,NA,79,16.7,13.3,10.6,0.8,0,1.1,10.0
2005-08-10,2407,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,8.0,10,NA,NA,NA,NA,NA,NA,NA,84,18.2,13.8,11.1,1.3,0,2.0,11.8
2005-08-11,2455,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,8.0,11,NA,NA,NA,NA,NA,NA,NA,84,18.2,14.7,11.2,0.2,0,0.5,9.2
2005-08-12,2011,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,8.0,12,NA,NA,NA,NA,NA,NA,NA,93,19.7,13.8,10.0,4.6,0,2.2,5.7
2005-08-13,1681,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,8.0,13,NA,NA,NA,NA,NA,NA,NA,74,20.2,15.6,11.4,4.0,0,5.1,7.9
2005-08-14,2780,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,8.0,14,NA,NA,NA,NA,NA,NA,NA,89,19.3,15.6,13.7,8.8,0,1.1,8.5
2005-08-15,1951,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,8.0,15,NA,NA,NA,NA,NA,NA,NA,89,19.4,15.8,11.6,0.1,0,0.1,8.3
2005-08-16,2044,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,8.0,16,NA,NA,NA,NA,NA,NA,NA,87,18.8,14.1,9.9,0.0,0,1.5,3.8
2005-08-17,2293,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,8.0,17,NA,NA,NA,NA,NA,NA,NA,77,23.0,16.0,8.0,0.0,0,13.6,6.5
2005-08-18,2948,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,8.0,18,NA,NA,NA,NA,NA,NA,NA,69,27.3,20.1,11.7,0.0,0,13.4,8.7
2005-08-19,2684,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,3,0,2005.0,8.0,19,NA,NA,NA,NA,NA,NA,NA,71,NA,21.5,NA,9.8,0,9.4,NA
2005-08-20,1721,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2005.0,8.0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,0.9,0,NA,NA
2005-08-21,2095,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2005.0,8.0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1,NA,0.2,0,NA,NA
2005-08-22,1838,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2005.0,8.0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,0.3,0,NA,NA
2005-08-23,2445,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2005.0,8.0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4,NA,0.0,0,NA,NA
2005-08-24,2511,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2005.0,8.0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,NA,0.7,0,NA,NA
2005-08-25,725,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,8.0,25,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,3.8,0,NA,NA
2005-08-26,759,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,8.0,26,NA,NA,NA,NA,NA,NA,NA,83,16.6,12.5,9.6,0.4,0,5.5,14.5
2005-08-27,888,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,8.0,27,NA,NA,NA,NA,NA,NA,NA,81,19.4,14.6,11.0,0.1,0,1.4,8.0
2005-08-28,1433,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,8.0,28,NA,NA,NA,NA,NA,NA,NA,76,22.8,16.0,9.3,0.0,0,10.0,6.7
2005-08-29,877,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,8.0,29,NA,NA,NA,NA,NA,NA,NA,73,25.4,18.0,10.1,0.0,0,12.9,6.9
2005-08-30,991,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,8.0,30,NA,NA,NA,NA,NA,NA,NA,74,25.9,18.8,11.0,0.0,0,12.6,6.1
2005-08-31,1618,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,8.0,31,NA,NA,NA,NA,NA,NA,NA,68,28.9,21.5,13.0,0.0,0,12.8,10.1
2005-09-01,1303,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,1,NA,NA,NA,NA,NA,NA,NA,73,29.4,21.4,16.3,0.0,0,10.2,11.2
2005-09-02,747,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,2,NA,NA,NA,NA,NA,NA,NA,81,24.4,19.4,15.6,0.0,0,5.3,5.6
2005-09-03,1180,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,3,NA,NA,NA,NA,NA,NA,NA,73,23.6,18.3,12.6,0.0,0,10.4,8.3
2005-09-04,1933,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,4,NA,NA,NA,NA,NA,NA,NA,71,25.0,17.6,9.7,0.0,0,11.9,8.4
2005-09-05,985,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,5,NA,NA,NA,NA,NA,NA,NA,63,26.4,19.2,12.6,0.0,0,12.6,8.4
2005-09-06,1036,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,6,NA,NA,NA,NA,NA,NA,NA,64,28.5,20.3,12.0,0.0,0,11.5,5.9
2005-09-07,1051,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,7,NA,NA,NA,NA,NA,NA,NA,74,28.4,21.1,13.6,0.0,0,10.3,6.4
2005-09-08,1155,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,8,NA,NA,NA,NA,NA,NA,NA,72,28.2,21.4,15.5,0.0,0,11.5,6.9
2005-09-09,850,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,9,NA,NA,NA,NA,NA,NA,NA,76,26.2,20.6,15.9,0.0,0,7.3,7.4
2005-09-10,1405,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,10,NA,NA,NA,NA,NA,NA,NA,78,26.3,20.5,15.7,0.0,0,10.0,6.2
2005-09-11,1549,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,11,NA,NA,NA,NA,NA,NA,NA,90,18.0,16.9,16.0,0.0,0,0.0,7.4
2005-09-12,608,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,12,NA,NA,NA,NA,NA,NA,NA,81,20.5,16.3,10.8,0.0,0,3.2,10.8
2005-09-13,604,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,13,NA,NA,NA,NA,NA,NA,NA,79,20.3,14.2,9.5,0.0,0,10.0,4.4
2005-09-14,591,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,14,NA,NA,NA,NA,NA,NA,NA,90,18.0,14.9,10.0,1.3,0,1.5,11.0
2005-09-15,558,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,15,NA,NA,NA,NA,NA,NA,NA,93,18.5,14.6,11.5,22.6,0,1.5,7.7
2005-09-16,731,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,16,NA,NA,NA,NA,NA,NA,NA,85,16.0,11.3,5.8,1.6,0,4.9,12.7
2005-09-17,1260,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,17,NA,NA,NA,NA,NA,NA,NA,83,15.9,9.3,4.2,0.4,0,9.0,8.2
2005-09-18,1167,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,18,NA,NA,NA,NA,NA,NA,NA,78,17.0,10.0,3.3,0.0,0,11.5,4.8
2005-09-19,609,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,19,NA,NA,NA,NA,NA,NA,NA,77,18.9,11.1,4.7,0.0,0,11.5,5.8
2005-09-20,479,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,20,NA,NA,NA,NA,NA,NA,NA,76,20.5,11.9,4.9,0.0,0,11.0,5.3
2005-09-21,528,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,21,NA,NA,NA,NA,NA,NA,NA,78,20.8,12.9,5.2,0.0,0,10.9,5.6
2005-09-22,584,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,22,NA,NA,NA,NA,NA,NA,NA,76,21.2,13.7,7.8,0.0,0,10.8,5.9
2005-09-23,641,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,23,NA,NA,NA,NA,NA,NA,NA,76,23.0,14.9,7.8,0.0,0,10.4,7.8
2005-09-24,1112,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,24,NA,NA,NA,NA,NA,NA,NA,89,19.9,14.0,9.6,0.2,0,4.2,6.0
2005-09-25,1508,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,25,NA,NA,NA,NA,NA,NA,NA,85,21.4,15.2,9.7,1.3,0,3.2,6.3
2005-09-26,672,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,26,NA,NA,NA,NA,NA,NA,NA,90,17.8,14.4,12.4,1.8,0,1.0,7.7
2005-09-27,482,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,27,NA,NA,NA,NA,NA,NA,NA,82,18.4,15.4,12.9,1.4,0,0.0,9.1
2005-09-28,535,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,28,NA,NA,NA,NA,NA,NA,NA,88,NA,12.5,NA,3.6,0,NA,NA
2005-09-29,523,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,29,NA,NA,NA,NA,NA,NA,NA,84,14.6,11.1,9.1,4.9,0,3.0,13.1
2005-09-30,584,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,9.0,30,NA,NA,NA,NA,NA,NA,NA,83,14.7,11.3,7.6,14.9,0,1.7,10.1
2005-10-01,1221,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,10.0,1,NA,NA,NA,NA,NA,NA,NA,95,14.2,11.9,7.9,1.7,0,0.4,10.5
2005-10-02,1671,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,10.0,2,NA,NA,NA,NA,NA,NA,NA,90,16.4,10.4,7.3,0.1,0,4.1,6.9
2005-10-03,1690,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,3,2005.0,10.0,3,NA,NA,NA,NA,NA,NA,NA,90,16.0,9.8,4.7,0.0,0,6.9,6.9
2005-10-04,589,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0,2005.0,10.0,4,NA,NA,NA,NA,NA,NA,NA,90,14.8,11.3,7.1,0.0,0,0.4,9.8
2005-10-05,850,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0,2005.0,10.0,5,NA,NA,NA,NA,NA,NA,NA,90,17.3,13.3,10.7,0.0,0,6.3,9.3
2005-10-06,615,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0,2005.0,10.0,6,NA,NA,NA,NA,NA,NA,NA,97,17.0,12.5,8.9,0.0,0,3.9,6.5
2005-10-07,674,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0,2005.0,10.0,7,NA,NA,NA,NA,NA,NA,NA,89,19.1,12.6,8.4,0.0,0,7.1,9.1
2005-10-08,752,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0,2005.0,10.0,8,NA,NA,NA,NA,NA,NA,NA,89,18.8,13.3,8.2,0.0,0,6.8,6.3
2005-10-09,1370,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0,2005.0,10.0,9,NA,NA,NA,NA,NA,NA,NA,89,18.6,14.2,10.4,0.0,0,2.7,7.1
2005-10-10,823,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0,2005.0,10.0,10,NA,NA,NA,NA,NA,NA,NA,87,21.5,14.3,9.3,0.0,0,8.5,5.5
2005-10-11,784,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0,2005.0,10.0,11,NA,NA,NA,NA,NA,NA,NA,81,19.4,13.2,8.7,0.0,0,9.2,7.3
2005-10-12,795,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0,2005.0,10.0,12,NA,NA,NA,NA,NA,NA,NA,80,21.4,14.0,8.8,0.0,0,8.7,6.2
2005-10-13,738,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0,2005.0,10.0,13,NA,NA,NA,NA,NA,NA,NA,84,19.5,11.9,6.3,0.0,0,8.8,5.4
2005-10-14,813,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0,2005.0,10.0,14,NA,NA,NA,NA,NA,NA,NA,86,20.2,11.0,4.6,0.0,0,8.2,3.3
2005-10-15,1116,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,2,0,2005.0,10.0,15,NA,NA,NA,NA,NA,NA,NA,91,16.5,10.0,6.2,0.0,0,6.2,7.8
2005-10-16,1582,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,10.0,16,NA,NA,NA,NA,NA,NA,NA,76,14.5,9.0,4.9,0.0,0,8.7,9.7
2005-10-17,959,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2005.0,10.0,17,NA,NA,NA,NA,NA,NA,NA,75,13.8,8.4,3.4,0.0,0,8.5,11.4
2005-10-18,925,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2005.0,10.0,18,NA,NA,NA,NA,NA,NA,NA,79,12.7,8.2,4.2,0.0,0,8.3,11.8
2005-10-19,1135,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2005.0,10.0,19,NA,NA,NA,NA,NA,NA,NA,82,13.7,7.7,3.7,2.2,0,3.0,7.7
2005-10-20,1087,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2005.0,10.0,20,NA,NA,NA,NA,NA,NA,NA,83,16.7,11.7,8.5,0.9,0,3.3,12.9
2005-10-21,1014,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2005.0,10.0,21,NA,NA,NA,NA,NA,NA,NA,92,15.4,11.9,6.2,11.2,0,0.6,12.6
2005-10-22,1161,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2005.0,10.0,22,NA,NA,NA,NA,NA,NA,NA,90,14.1,11.9,10.0,2.5,0,1.5,10.9
2005-10-23,1764,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2005.0,10.0,23,NA,NA,NA,NA,NA,NA,NA,96,13.0,10.9,8.1,2.1,0,0.2,9.6
2005-10-24,1495,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2005.0,10.0,24,NA,NA,NA,NA,NA,NA,NA,97,14.1,11.4,8.5,13.5,0,0.0,12.4
2005-10-25,1343,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2005.0,10.0,25,NA,NA,NA,NA,NA,NA,NA,88,14.8,13.5,12.7,3.9,0,0.0,15.5
2005-10-26,1448,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2005.0,10.0,26,NA,NA,NA,NA,NA,NA,NA,84,17.1,13.4,10.8,0.0,0,2.7,15.0
2005-10-27,1200,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2005.0,10.0,27,NA,NA,NA,NA,NA,NA,NA,87,19.4,14.8,9.2,0.0,0,6.3,7.2
2005-10-28,1123,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2005.0,10.0,28,NA,NA,NA,NA,NA,NA,NA,76,21.6,16.3,10.6,0.0,0,7.8,11.0
2005-10-29,1076,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,1,0,2005.0,10.0,29,NA,NA,NA,NA,NA,NA,NA,77,20.9,15.4,9.9,0.0,0,7.6,9.2
2005-10-30,1344,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,10.0,30,NA,NA,NA,NA,NA,NA,NA,73,20.5,15.4,10.7,0.0,0,7.6,7.6
2005-10-31,929,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,10.0,31,NA,NA,NA,NA,NA,NA,NA,68,21.0,15.4,9.7,1.3,0,7.7,8.3
2005-11-01,1012,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,2,2005.0,11.0,1,NA,NA,NA,NA,NA,NA,NA,81,16.6,13.2,8.3,0.5,0,2.7,10.7
2005-11-02,556,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,2,NA,NA,NA,NA,NA,NA,NA,86,13.8,11.0,6.2,2.9,0,0.0,10.6
2005-11-03,483,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,3,NA,NA,NA,NA,NA,NA,NA,78,19.0,15.5,13.2,0.0,0,5.4,12.2
2005-11-04,682,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,4,NA,NA,NA,NA,NA,NA,NA,84,15.1,13.4,11.1,1.2,0,0.5,9.0
2005-11-05,990,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,5,NA,NA,NA,NA,NA,NA,NA,84,12.1,8.8,6.2,0.0,0,4.7,9.9
2005-11-06,1425,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,6,NA,NA,NA,NA,NA,NA,NA,82,14.6,10.3,6.9,0.0,0,7.4,10.6
2005-11-07,660,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,7,NA,NA,NA,NA,NA,NA,NA,92,10.3,9.4,7.8,3.5,0,0.0,9.9
2005-11-08,508,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,8,NA,NA,NA,NA,NA,NA,NA,82,15.4,10.7,7.2,0.0,0,7.2,11.2
2005-11-09,515,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,9,NA,NA,NA,NA,NA,NA,NA,74,14.0,11.2,8.7,0.0,0,6.4,9.2
2005-11-10,411,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,10,NA,NA,NA,NA,NA,NA,NA,86,11.3,8.5,4.5,0.5,0,4.5,12.8
2005-11-11,659,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,11,NA,NA,NA,NA,NA,NA,NA,94,12.9,10.7,8.7,0.1,0,0.0,11.2
2005-11-12,1610,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,12,NA,NA,NA,NA,NA,NA,NA,86,10.1,8.7,5.2,0.0,0,0.0,12.7
2005-11-13,2587,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,13,NA,NA,NA,NA,NA,NA,NA,87,10.8,7.9,3.8,0.0,0,0.8,4.2
2005-11-14,649,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,14,NA,NA,NA,NA,NA,NA,NA,96,8.6,4.8,2.6,1.2,0,5.1,9.8
2005-11-15,461,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,15,NA,NA,NA,NA,NA,NA,NA,96,7.1,6.0,4.7,6.5,0,0.0,12.1
2005-11-16,529,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,16,NA,NA,NA,NA,NA,NA,NA,95,5.7,3.9,1.2,1.9,0,0.2,12.5
2005-11-17,384,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,17,NA,NA,NA,NA,NA,NA,NA,94,7.1,3.2,1.3,7.8,0,2.1,11.9
2005-11-18,567,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,18,NA,NA,NA,NA,NA,NA,NA,96,5.8,1.6,-2.1,0.0,0,4.0,5.2
2005-11-19,908,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,19,NA,NA,NA,NA,NA,NA,NA,98,3.1,0.1,-3.4,0.3,0,4.5,6.1
2005-11-20,1394,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,20,NA,NA,NA,NA,NA,NA,NA,96,5.9,4.8,3.1,2.9,0,0.0,8.1
2005-11-21,576,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,21,NA,NA,NA,NA,NA,NA,NA,93,8.6,4.1,-1.7,0.0,0,2.5,8.8
2005-11-22,421,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,22,NA,NA,NA,NA,NA,NA,NA,98,2.6,0.2,-2.7,0.0,0,0.0,2.9
2005-11-23,482,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,23,NA,NA,NA,NA,NA,NA,NA,93,5.3,2.6,0.7,0.2,0,1.2,2.7
2005-11-24,405,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,24,NA,NA,NA,NA,NA,NA,NA,96,3.3,1.9,0.7,9.6,0,0.1,12.8
2005-11-25,142,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,25,NA,NA,NA,NA,NA,NA,NA,99,2.0,0.4,-1.0,44.4,0,0.0,NA
2005-11-26,274,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,26,NA,NA,NA,NA,NA,NA,NA,98,0.7,0.0,-0.8,3.5,28,0.0,10.6
2005-11-27,538,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,27,NA,NA,NA,NA,NA,NA,NA,95,2.0,0.6,-0.4,1.4,26,0.9,4.5
2005-11-28,521,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,28,NA,NA,NA,NA,NA,NA,NA,98,1.5,0.3,-0.7,0.0,22,0.5,5.4
2005-11-29,372,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,29,NA,NA,NA,NA,NA,NA,NA,99,2.2,1.6,0.7,0.0,15,0.0,8.4
2005-11-30,429,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,11.0,30,NA,NA,NA,NA,NA,NA,NA,94,3.5,1.8,0.7,0.0,7,2.1,8.6
2005-12-01,434,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,12.0,1,NA,NA,NA,NA,NA,NA,NA,80,2.5,0.9,-1.2,0.0,6,5.8,8.2
2005-12-02,530,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,12.0,2,NA,NA,NA,NA,NA,NA,NA,67,4.5,1.7,-1.6,0.6,6,3.9,8.3
2005-12-03,830,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,12.0,3,NA,NA,NA,NA,NA,NA,NA,77,6.4,4.4,2.7,1.7,0,3.7,11.2
2005-12-04,1096,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,12.0,4,NA,NA,NA,NA,NA,NA,NA,93,7.5,6.4,5.8,1.8,0,0.0,9.2
2005-12-05,609,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0,0,0,2005.0,12.0,5,NA,NA,NA,NA,NA,NA,NA,92,6.9,6.3,5.9,0.1,0,0.0,10.6
