date,visitors_pool_total,sportbad_closed,freizeitbad_closed,sauna_closed,kursbecken_closed,event,price_adult_90min,price_adult_max,price_reduced_90min,price_reduced_max,sloop_dummy,sloop_days_since_opening,school_holiday,bank_holiday
9/15/2008,592,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/16/2008,526,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/17/2008,520,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/18/2008,547,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/19/2008,617,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/20/2008,840,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/21/2008,1489,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/22/2008,583,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/23/2008,567,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/24/2008,544,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/25/2008,524,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
9/26/2008,521,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
9/27/2008,691,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
9/28/2008,1080,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
9/29/2008,931,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
9/30/2008,1045,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
10/1/2008,1096,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
10/2/2008,968,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
10/3/2008,1612,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,3
10/4/2008,1639,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,2,0
10/5/2008,2062,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,2,0
10/6/2008,1112,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
10/7/2008,905,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
10/8/2008,1109,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
10/9/2008,989,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
10/10/2008,896,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
10/11/2008,930,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
10/12/2008,1419,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/13/2008,1025,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/14/2008,997,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/15/2008,1376,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/16/2008,1329,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/17/2008,977,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/18/2008,1039,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/19/2008,1608,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/20/2008,1169,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/21/2008,1525,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/22/2008,1537,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/23/2008,1294,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/24/2008,1104,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/25/2008,1213,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
10/26/2008,1793,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/27/2008,627,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/28/2008,632,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/29/2008,621,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/30/2008,650,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
10/31/2008,637,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/1/2008,1192,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,2
11/2/2008,1329,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/3/2008,647,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/4/2008,486,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/5/2008,600,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/6/2008,564,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/7/2008,679,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/8/2008,1173,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/9/2008,1587,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/10/2008,656,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/11/2008,486,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/12/2008,583,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/13/2008,583,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/14/2008,665,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/15/2008,1284,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/16/2008,1872,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
11/17/2008,639,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/18/2008,491,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/19/2008,607,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/20/2008,553,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/21/2008,614,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/22/2008,602,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/23/2008,1247,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/24/2008,513,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/25/2008,448,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/26/2008,506,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/27/2008,484,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/28/2008,555,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/29/2008,841,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
11/30/2008,1076,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/1/2008,490,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/2/2008,456,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/3/2008,481,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/4/2008,507,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/5/2008,586,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/6/2008,753,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
12/7/2008,882,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/8/2008,263,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/9/2008,270,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/10/2008,285,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/11/2008,321,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/12/2008,364,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/13/2008,564,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/14/2008,947,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/15/2008,227,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/16/2008,265,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/17/2008,261,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/18/2008,255,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/19/2008,315,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/20/2008,498,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/21/2008,1353,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
12/22/2008,788,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
12/23/2008,866,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
12/24/2008,330,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
12/26/2008,597,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,3
12/27/2008,1008,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
12/28/2008,1648,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
12/29/2008,1582,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
12/30/2008,1447,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
12/31/2008,395,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
1/1/2009,545,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,3
1/2/2009,1485,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
1/3/2009,1369,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
1/4/2009,1045,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
1/5/2009,1240,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
1/6/2009,892,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
1/7/2009,428,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/8/2009,516,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/9/2009,575,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/10/2009,997,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/11/2009,1123,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/12/2009,539,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/13/2009,571,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/14/2009,544,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/15/2009,617,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/16/2009,719,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/17/2009,1778,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/18/2009,2671,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/19/2009,795,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/20/2009,712,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/21/2009,574,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/22/2009,681,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/23/2009,787,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/24/2009,1707,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/25/2009,2193,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/26/2009,1285,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/27/2009,617,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/28/2009,583,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/29/2009,570,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/30/2009,800,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
1/31/2009,1413,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/1/2009,2085,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/2/2009,1890,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
2/3/2009,1542,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
2/4/2009,611,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/5/2009,598,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/6/2009,790,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/7/2009,1718,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/8/2009,2270,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/9/2009,697,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/10/2009,649,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/11/2009,634,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/12/2009,600,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/13/2009,1376,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
2/14/2009,1965,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
2/15/2009,2507,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
2/16/2009,706,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/17/2009,622,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/18/2009,604,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/19/2009,609,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/20/2009,754,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/21/2009,1497,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/22/2009,2473,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/23/2009,1338,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/24/2009,693,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/25/2009,635,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/26/2009,644,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/27/2009,869,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
2/28/2009,1735,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/1/2009,2077,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/2/2009,667,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/3/2009,618,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/4/2009,628,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/5/2009,570,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/6/2009,836,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/7/2009,1742,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/8/2009,2408,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/9/2009,778,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/10/2009,709,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/11/2009,623,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/12/2009,580,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/13/2009,801,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/14/2009,1289,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/15/2009,2356,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/16/2009,657,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/17/2009,657,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/18/2009,615,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/19/2009,622,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/20/2009,747,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/21/2009,1458,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
3/22/2009,1988,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
3/23/2009,780,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/24/2009,680,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/25/2009,659,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/26/2009,636,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/27/2009,861,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0,0,0
3/28/2009,1166,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/29/2009,1400,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
3/30/2009,1024,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
3/31/2009,949,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
4/1/2009,887,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
4/2/2009,937,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
4/3/2009,810,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
4/4/2009,859,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
4/5/2009,1313,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,1,0
4/6/2009,1379,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
4/7/2009,1303,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
4/8/2009,1437,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
4/9/2009,1236,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
4/10/2009,1172,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,3
4/11/2009,1134,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
4/12/2009,585,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
4/13/2009,1130,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,3
4/14/2009,1393,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
4/15/2009,1499,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,3,0
4/16/2009,1237,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
4/17/2009,1162,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
4/18/2009,1578,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,2,0
4/19/2009,1793,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0
4/20/2009,523,0,1,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
4/21/2009,342,0,1,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
4/22/2009,284,0,1,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
4/23/2009,279,0,1,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
4/24/2009,304,0,1,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
4/25/2009,290,0,1,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
4/26/2009,364,0,1,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
4/27/2009,446,0,1,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
4/28/2009,326,0,1,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
4/29/2009,322,0,1,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
4/30/2009,275,0,1,0,1,0,4.3,7.3,2.3,4.3,0,0,0,0
5/1/2009,264,0,1,0,1,0,4.6,7.6,2.6,4.6,0,0,0,3
5/2/2009,355,0,1,0,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/3/2009,480,0,1,0,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/4/2009,476,0,1,0,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/5/2009,243,0,1,0,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/6/2009,314,0,1,0,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/7/2009,260,0,1,0,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/8/2009,240,0,1,0,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/9/2009,297,0,1,0,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/10/2009,264,0,1,0,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/11/2009,444,0,1,0,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/12/2009,278,0,1,0,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/13/2009,290,0,1,0,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/14/2009,265,0,1,0,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/15/2009,239,0,1,0,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/16/2009,325,0,1,0,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/17/2009,510,0,1,0,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/18/2009,507,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/19/2009,311,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/20/2009,340,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/21/2009,461,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,3
5/22/2009,415,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,1,0
5/23/2009,436,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/24/2009,890,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/25/2009,622,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/26/2009,391,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/27/2009,300,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/28/2009,239,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/29/2009,313,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/30/2009,531,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,0
5/31/2009,828,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,0
6/1/2009,1188,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,3
6/2/2009,784,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,3,0
6/3/2009,260,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,0
6/4/2009,268,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,0
6/5/2009,231,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,0
6/6/2009,382,0,1,1,1,1,4.6,7.6,2.6,4.6,0,0,0,0
6/7/2009,468,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,0
6/8/2009,410,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,0
6/9/2009,306,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0,0,0
6/10/2009,322,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0,0,0
6/11/2009,478,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0,0,2
6/12/2009,379,0,1,1,0,1,4.6,7.6,2.6,4.6,0,0,0,0
6/13/2009,529,0,1,1,0,1,4.6,7.6,2.6,4.6,0,0,0,0
6/14/2009,560,0,1,1,0,1,4.6,7.6,2.6,4.6,0,0,0,0
6/15/2009,435,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0,0,0
6/16/2009,288,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0,0,0
6/17/2009,377,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0,0,0
6/18/2009,328,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0,0,0
6/19/2009,285,0,0,1,0,0,4.6,7.6,2.6,4.6,0,0,0,0
6/20/2009,377,0,0,1,0,1,4.6,7.6,2.6,4.6,0,0,0,0
6/21/2009,539,0,0,1,0,0,4.6,7.6,2.6,4.6,0,0,0,0
6/22/2009,330,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,0,0
6/23/2009,496,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,0,0
6/24/2009,623,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,0,0
6/25/2009,861,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,1,0
6/26/2009,639,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,1,0
6/27/2009,687,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,1,0
6/28/2009,2146,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,1,0
6/29/2009,1546,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,1,0
6/30/2009,2221,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,1,0
7/1/2009,2280,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,1,0
7/2/2009,1954,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/3/2009,2701,1,0,1,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/4/2009,1779,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/5/2009,2707,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/6/2009,1464,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/7/2009,1376,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/8/2009,1568,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/9/2009,1559,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/10/2009,1607,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/11/2009,1684,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/12/2009,2800,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/13/2009,1535,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/14/2009,1979,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/15/2009,1997,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/16/2009,2256,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/17/2009,1591,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/18/2009,1473,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/19/2009,2581,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/20/2009,1640,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/21/2009,2015,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/22/2009,2343,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/23/2009,1926,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/24/2009,1798,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/25/2009,2088,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/26/2009,2183,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/27/2009,2318,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/28/2009,1708,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/29/2009,2129,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/30/2009,1998,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
7/31/2009,1566,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
8/1/2009,1691,1,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0
